token_addr_idx,timestamp,block_number,tx_hash,tx_from,tx_to,evt_idx,evt_type,evt_log
1,2023-08-02 13:15:35+00:00,17827547,0x08ab90e2ce45d71d142784a2cd964e8ed54c190c94a64c8f79698e288710e388,0x3427449E3dE74b6Fd04043ab9FC411D77122200e,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,94,Approval,"{'owner': '0x3427449e3de74b6fd04043ab9fc411d77122200e', 'spender': '0x7a250d5630b4cf539739df2c5dacb4c659f2488d', 'value': 1.157920892373162e+59, 'Known_router': 'True'}"
1,2023-08-02 13:19:35+00:00,17827567,0xdb6bd88f51ca2ec3b58954ec7ca0c510c9b3c5e04e43f57538c38bc6a58ff0e6,0xAb02469559A8A4ac1131C99B018f4A9314f12C06,0x883E2496df47C07c7F2987691f99D491328D98C1,172,Approval,"{'owner': '0xab02469559a8a4ac1131c99b018f4a9314f12c06', 'spender': '0xc92e8bdf79f0507f65a392b0ab4667716bfe0110', 'value': 156083.70031653208, 'Known_router': 'False'}"
1,2023-08-02 13:21:59+00:00,17827579,0xaeabec587c5745ac63a3546452a9323a5ce98a8a80eeadbd926759d4f8a14502,0x497c415560852A1c10806227495Ae4cD4E838fF1,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,417,Transfer,"{'from': '0x497c415560852a1c10806227495ae4cd4e838ff1', 'to': '0x73acb9dfa8aa49bc17d8a59d5f4710d2b6ce21de', 'value': 120000.0}"
1,2023-08-02 13:21:59+00:00,17827579,0xaeabec587c5745ac63a3546452a9323a5ce98a8a80eeadbd926759d4f8a14502,0x497c415560852A1c10806227495Ae4cD4E838fF1,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,418,Approval,"{'owner': '0x497c415560852a1c10806227495ae4cd4e838ff1', 'spender': '0x7a250d5630b4cf539739df2c5dacb4c659f2488d', 'value': 1.157920892373162e+59, 'Known_router': 'True'}"
1,2023-08-02 13:22:59+00:00,17827584,0x9ef5baa015ae18a11017cbf37d09576deb3462f2dbe781d6eb535657bda1da26,0xBd358c56a43D56502A943F7dC6Cb9AF38952547E,0x1111111254EEB25477B68fb85Ed929f73A960582,192,Transfer,"{'from': '0x73acb9dfa8aa49bc17d8a59d5f4710d2b6ce21de', 'to': '0xbd358c56a43d56502a943f7dc6cb9af38952547e', 'value': 6376.20660265941}"
1,2023-08-02 13:23:23+00:00,17827586,0xcc3aa5fde61907f2528bb34bbf3b346fa3645a932dd23c52a70af3e7ed3b1a57,0x4f3626504e9c243F3e1fA3f1b88Db59e495508f4,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,201,Transfer,"{'from': '0x73acb9dfa8aa49bc17d8a59d5f4710d2b6ce21de', 'to': '0x4f3626504e9c243f3e1fa3f1b88db59e495508f4', 'value': 100000.0}"
1,2023-08-02 13:24:11+00:00,17827590,0x5435042310271d66fbfb5813a4f2596fa8b5bec6915730ef30a6ce535ba1249c,0xE2A21836478635A13f45D0820E1095D779d74E39,0x883E2496df47C07c7F2987691f99D491328D98C1,300,Approval,"{'owner': '0xe2a21836478635a13f45d0820e1095d779d74e39', 'spender': '0x7a250d5630b4cf539739df2c5dacb4c659f2488d', 'value': 1.157920892373162e+59, 'Known_router': 'True'}"
1,2023-08-02 13:24:23+00:00,17827591,0xa2bc709ef122695e07663a586853da43c5efeaefd9ab676650c0ec30dbb77175,0xE2A21836478635A13f45D0820E1095D779d74E39,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,398,Transfer,"{'from': '0xe2a21836478635a13f45d0820e1095d779d74e39', 'to': '0x73acb9dfa8aa49bc17d8a59d5f4710d2b6ce21de', 'value': 150000.0}"
1,2023-08-02 13:24:23+00:00,17827591,0xa2bc709ef122695e07663a586853da43c5efeaefd9ab676650c0ec30dbb77175,0xE2A21836478635A13f45D0820E1095D779d74E39,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,399,Approval,"{'owner': '0xe2a21836478635a13f45d0820e1095d779d74e39', 'spender': '0x7a250d5630b4cf539739df2c5dacb4c659f2488d', 'value': 1.157920892373162e+59, 'Known_router': 'True'}"
1,2023-08-02 13:25:47+00:00,17827598,0x0daa4e71b3b5731b8bc7d7fc111c5ec0eb74c0b562ea4d82f161f09e9dfa17f7,0x4f3626504e9c243F3e1fA3f1b88Db59e495508f4,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,84,Transfer,"{'from': '0x73acb9dfa8aa49bc17d8a59d5f4710d2b6ce21de', 'to': '0x4f3626504e9c243f3e1fa3f1b88db59e495508f4', 'value': 100000.0}"
1,2023-08-02 13:27:11+00:00,17827605,0x16dc97dec7146da235e3ec4cbcfbba953ba19334ade4ccf2f83a71d63e951731,0x2B44a2B6DED23e23075E3f704f1cFaEa3A434F9c,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,159,Transfer,"{'from': '0x73acb9dfa8aa49bc17d8a59d5f4710d2b6ce21de', 'to': '0x2b44a2b6ded23e23075e3f704f1cfaea3a434f9c', 'value': 196960.01681769465}"
1,2023-08-02 13:30:11+00:00,17827620,0x53bcfa6bac7b983da8668fdbd18a957bce4ee3592f1670b5dcda02b10e8c56f7,0x9401070A605EE07b39a989101476F7633ceFd2c8,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,163,Transfer,"{'from': '0x73acb9dfa8aa49bc17d8a59d5f4710d2b6ce21de', 'to': '0x9401070a605ee07b39a989101476f7633cefd2c8', 'value': 164082.16266480388}"
1,2023-08-02 13:32:11+00:00,17827630,0xc3bcf521c612f75f5d6071234399afc68c0322caeca1c847101dbd20075e9ade,0x2ba079c2f4b0BD39d67665C1Ba6040f7F393Be4c,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,210,Transfer,"{'from': '0x2ba079c2f4b0bd39d67665c1ba6040f7f393be4c', 'to': '0x73acb9dfa8aa49bc17d8a59d5f4710d2b6ce21de', 'value': 190000.0}"
1,2023-08-02 13:32:11+00:00,17827630,0xc3bcf521c612f75f5d6071234399afc68c0322caeca1c847101dbd20075e9ade,0x2ba079c2f4b0BD39d67665C1Ba6040f7F393Be4c,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,211,Approval,"{'owner': '0x2ba079c2f4b0bd39d67665c1ba6040f7f393be4c', 'spender': '0x7a250d5630b4cf539739df2c5dacb4c659f2488d', 'value': 1.157920892373162e+59, 'Known_router': 'True'}"
1,2023-08-02 13:33:35+00:00,17827637,0x7a32ded002c59d96b3129558c1c15edc398b3076f8aa9ad20c95b9fa92f9ab24,0xC6095c11e24967DDD798D6D697E59D363c072c2A,0x883E2496df47C07c7F2987691f99D491328D98C1,351,Approval,"{'owner': '0xc6095c11e24967ddd798d6d697e59d363c072c2a', 'spender': '0x000000000022d473030f116ddee9f6b43ac78ba3', 'value': 2400647.719950348, 'Known_router': 'False'}"
1,2023-08-02 13:33:47+00:00,17827638,0xcdad285ae444bda3db36b6614036eb0b7d9bcda1f197b9ee9a8f03f320db0656,0x361130008627E2D18Fab69efA33Af47161292577,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,325,Transfer,"{'from': '0x361130008627e2d18fab69efa33af47161292577', 'to': '0x73acb9dfa8aa49bc17d8a59d5f4710d2b6ce21de', 'value': 160000.0}"
1,2023-08-02 13:33:47+00:00,17827638,0xcdad285ae444bda3db36b6614036eb0b7d9bcda1f197b9ee9a8f03f320db0656,0x361130008627E2D18Fab69efA33Af47161292577,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,326,Approval,"{'owner': '0x361130008627e2d18fab69efa33af47161292577', 'spender': '0x7a250d5630b4cf539739df2c5dacb4c659f2488d', 'value': 1.157920892373162e+59, 'Known_router': 'True'}"
1,2023-08-02 13:34:35+00:00,17827642,0xd3be385656d694607cb299db0a5078625e1fdd0ad08ef797b4c5bbfd07425b50,0xae2Fc483527B8EF99EB5D9B44875F005ba1FaE13,0x6b75d8AF000000e20B7a7DDf000Ba900b4009A80,1,Transfer,"{'from': '0x73acb9dfa8aa49bc17d8a59d5f4710d2b6ce21de', 'to': '0x6b75d8af000000e20b7a7ddf000ba900b4009a80', 'value': 1606096.7575429585}"
1,2023-08-02 13:34:35+00:00,17827642,0xa2fbc45dc9674ced629003a8e647887be78831998d01fb8318dabc942c3ccbb0,0xAAcD2F390fe06D411D2e0C4B5085929924551A17,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,19,Transfer,"{'from': '0x73acb9dfa8aa49bc17d8a59d5f4710d2b6ce21de', 'to': '0xaacd2f390fe06d411d2e0c4b5085929924551a17', 'value': 212907.14708773562}"
1,2023-08-02 13:34:35+00:00,17827642,0x62c46b1bb092216f9faa97278a1599c46566855683e1cc6841a166c1268eafac,0xae2Fc483527B8EF99EB5D9B44875F005ba1FaE13,0x6b75d8AF000000e20B7a7DDf000Ba900b4009A80,39,Transfer,"{'from': '0x6b75d8af000000e20b7a7ddf000ba900b4009a80', 'to': '0x73acb9dfa8aa49bc17d8a59d5f4710d2b6ce21de', 'value': 1606096.6854853644}"
1,2023-08-02 13:36:23+00:00,17827651,0xef41d9f8b8987c4e9256802025ebefd77ec38e579dc57f2840721484ca15177f,0x2B746677d9Ea7F8f8f99c7689e5E3072D918658c,0x883E2496df47C07c7F2987691f99D491328D98C1,249,Approval,"{'owner': '0x2b746677d9ea7f8f8f99c7689e5e3072d918658c', 'spender': '0x7a250d5630b4cf539739df2c5dacb4c659f2488d', 'value': 1.157920892373162e+59, 'Known_router': 'True'}"
1,2023-08-02 13:36:35+00:00,17827652,0x7c9a31143444deb61234336760d26391ac0b4ce774ccf18fa34fe5a0ea9bfa27,0x2B746677d9Ea7F8f8f99c7689e5E3072D918658c,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,205,Transfer,"{'from': '0x2b746677d9ea7f8f8f99c7689e5e3072d918658c', 'to': '0x73acb9dfa8aa49bc17d8a59d5f4710d2b6ce21de', 'value': 230000.0}"
1,2023-08-02 13:36:35+00:00,17827652,0x7c9a31143444deb61234336760d26391ac0b4ce774ccf18fa34fe5a0ea9bfa27,0x2B746677d9Ea7F8f8f99c7689e5E3072D918658c,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,206,Approval,"{'owner': '0x2b746677d9ea7f8f8f99c7689e5e3072d918658c', 'spender': '0x7a250d5630b4cf539739df2c5dacb4c659f2488d', 'value': 1.157920892373162e+59, 'Known_router': 'True'}"
1,2023-08-02 13:37:47+00:00,17827658,0xc7ce3f6a0714fd9daf099b1a3ec40c6bb0095f79263c428ececa0769c3049d74,0x9Ab9A42Ab09A3C1f982dE1E960bB11B0351F7F97,0x883E2496df47C07c7F2987691f99D491328D98C1,353,Approval,"{'owner': '0x9ab9a42ab09a3c1f982de1e960bb11b0351f7f97', 'spender': '0x000000000022d473030f116ddee9f6b43ac78ba3', 'value': 51961.71405144919, 'Known_router': 'False'}"
1,2023-08-02 13:39:47+00:00,17827668,0x21313919a4b3e89dd69fe07cd4313acbcbd53159f517d2542765b29271e80db5,0x31f234DF9Ff794929e9d252e197ceb5f08849172,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,254,Transfer,"{'from': '0x73acb9dfa8aa49bc17d8a59d5f4710d2b6ce21de', 'to': '0x31f234df9ff794929e9d252e197ceb5f08849172', 'value': 165797.51444178037}"
1,2023-08-02 13:41:23+00:00,17827676,0x5202d39887bc6f570346a35fdd0afe1974e6513eeb679f31c774f8f00c05d6d4,0x89Cbd9C599471911A82747eBb272A3D2F528b1a1,0x883E2496df47C07c7F2987691f99D491328D98C1,291,Approval,"{'owner': '0x89cbd9c599471911a82747ebb272a3d2f528b1a1', 'spender': '0x7a250d5630b4cf539739df2c5dacb4c659f2488d', 'value': 1.157920892373162e+59, 'Known_router': 'True'}"
1,2023-08-02 13:41:35+00:00,17827677,0xc1dbf0e5ff94e77fdd8868f5b7e2d507032d7de7f8119a2b0783633996c561f7,0x89Cbd9C599471911A82747eBb272A3D2F528b1a1,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,125,Transfer,"{'from': '0x89cbd9c599471911a82747ebb272a3d2f528b1a1', 'to': '0x73acb9dfa8aa49bc17d8a59d5f4710d2b6ce21de', 'value': 160000.0}"
1,2023-08-02 13:41:35+00:00,17827677,0xc1dbf0e5ff94e77fdd8868f5b7e2d507032d7de7f8119a2b0783633996c561f7,0x89Cbd9C599471911A82747eBb272A3D2F528b1a1,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,126,Approval,"{'owner': '0x89cbd9c599471911a82747ebb272a3d2f528b1a1', 'spender': '0x7a250d5630b4cf539739df2c5dacb4c659f2488d', 'value': 1.157920892373162e+59, 'Known_router': 'True'}"
1,2023-08-02 13:46:47+00:00,17827703,0x095238935ad0fa095aab769cd49ee7434043290828f6a28b77466b697628b2d9,0x0e5462B7fab4D46107311440FE6B9d6F41bA3F54,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,318,Transfer,"{'from': '0x73acb9dfa8aa49bc17d8a59d5f4710d2b6ce21de', 'to': '0x0e5462b7fab4d46107311440fe6b9d6f41ba3f54', 'value': 192891.52634004698}"
1,2023-08-02 13:49:35+00:00,17827717,0xe7f36a7b31cb28ea2655d02bb81db40c86bd9d9f11f69ac5e03635b4921a23b9,0xB955D5c13eaa4FAbC29cA3b25b062215B8317cE3,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,397,Transfer,"{'from': '0x73acb9dfa8aa49bc17d8a59d5f4710d2b6ce21de', 'to': '0xb955d5c13eaa4fabc29ca3b25b062215b8317ce3', 'value': 183072.00404076208}"
1,2023-08-02 13:52:23+00:00,17827731,0x34f1974ad1e953f134138e291b56712decf511298da1175dbc9ebc73152c203c,0x2B44a2B6DED23e23075E3f704f1cFaEa3A434F9c,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,255,Transfer,"{'from': '0x2b44a2b6ded23e23075e3f704f1cfaea3a434f9c', 'to': '0x73acb9dfa8aa49bc17d8a59d5f4710d2b6ce21de', 'value': 200000.0}"
1,2023-08-02 13:52:23+00:00,17827731,0x34f1974ad1e953f134138e291b56712decf511298da1175dbc9ebc73152c203c,0x2B44a2B6DED23e23075E3f704f1cFaEa3A434F9c,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,256,Approval,"{'owner': '0x2b44a2b6ded23e23075e3f704f1cfaea3a434f9c', 'spender': '0x7a250d5630b4cf539739df2c5dacb4c659f2488d', 'value': 1.157920892373162e+59, 'Known_router': 'True'}"
1,2023-08-02 13:55:11+00:00,17827744,0x689e8837519e496f0873282d0bedbc8330da3a3864aea7d7e5c42be791425056,0xD381a9714A9717d01C870CAF3dEdEe397cFA95A8,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,333,Transfer,"{'from': '0x73acb9dfa8aa49bc17d8a59d5f4710d2b6ce21de', 'to': '0xd381a9714a9717d01c870caf3dedee397cfa95a8', 'value': 160091.19250934012}"
1,2023-08-02 13:55:59+00:00,17827748,0xf05ac660d577dc8f97cc1a614a7ba6485501a37b5d64885266d02077b41ff234,0x75E58c779080DfE59F90dc92E4D33e5BF420A548,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,262,Transfer,"{'from': '0x73acb9dfa8aa49bc17d8a59d5f4710d2b6ce21de', 'to': '0x75e58c779080dfe59f90dc92e4d33e5bf420a548', 'value': 208104.73838063717}"
1,2023-08-02 13:58:35+00:00,17827761,0xbc834b5e16fb41d59693840ff3f0582d2982652bc6d09e7b75bb7ef090111aa2,0x0c98987cbd1e0255B8A211C501D12673550cf934,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,158,Transfer,"{'from': '0x73acb9dfa8aa49bc17d8a59d5f4710d2b6ce21de', 'to': '0x0c98987cbd1e0255b8a211c501d12673550cf934', 'value': 94998.02064065177}"
1,2023-08-02 13:59:35+00:00,17827766,0xcd87b61e2c0b7def21225d533d945b2b0d2d99a4e20ba61d3c9a718fa5c620c4,0x64102E2D35C4729d9780b6e58c92eF21e2a3A9eA,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,336,Transfer,"{'from': '0x73acb9dfa8aa49bc17d8a59d5f4710d2b6ce21de', 'to': '0x64102e2d35c4729d9780b6e58c92ef21e2a3a9ea', 'value': 15233.220904939411}"
1,2023-08-02 14:01:35+00:00,17827776,0xabc87e57087efe80a9bb5253deeef7d003e43ee64c7c3a05d04de8eece1622a9,0x72b24B344CcAEF421549b3a667Ad638dbC86b2FC,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,428,Transfer,"{'from': '0x73acb9dfa8aa49bc17d8a59d5f4710d2b6ce21de', 'to': '0x72b24b344ccaef421549b3a667ad638dbc86b2fc', 'value': 122595.79010930606}"
1,2023-08-02 14:03:59+00:00,17827788,0xd83d973cb24439da6bc0f1954a6c302b381db5daa991a9ae57cc29e6bea2d9a0,0x417e497e3e09F315B0389220638712d2c114619b,0x883E2496df47C07c7F2987691f99D491328D98C1,284,Approval,"{'owner': '0x417e497e3e09f315b0389220638712d2c114619b', 'spender': '0x000000000022d473030f116ddee9f6b43ac78ba3', 'value': 1.157920892373162e+59, 'Known_router': 'False'}"
1,2023-08-02 14:04:23+00:00,17827790,0x711541b57f3124d3c5a8115e97c86400df03d4902e00789f212be0a40cb7daba,0xF8f9BC3c0C5CC3467B7FF6207fEDff9c723d16BF,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,374,Transfer,"{'from': '0x73acb9dfa8aa49bc17d8a59d5f4710d2b6ce21de', 'to': '0xf8f9bc3c0c5cc3467b7ff6207fedff9c723d16bf', 'value': 37203.50351966687}"
1,2023-08-02 14:06:23+00:00,17827800,0xd50f67a96c1771ca8f9c17d681dc7e54d99a7c8868bd67931dc425a1b47d4227,0x417e497e3e09F315B0389220638712d2c114619b,0x883E2496df47C07c7F2987691f99D491328D98C1,137,Approval,"{'owner': '0x417e497e3e09f315b0389220638712d2c114619b', 'spender': '0x000000000022d473030f116ddee9f6b43ac78ba3', 'value': 0.0, 'Known_router': 'False'}"
1,2023-08-02 14:07:23+00:00,17827805,0x49f71def910ca86807f984fb94ab6d55216eecc14049138acad6322a02153560,0x2ba079c2f4b0BD39d67665C1Ba6040f7F393Be4c,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,190,Transfer,"{'from': '0x73acb9dfa8aa49bc17d8a59d5f4710d2b6ce21de', 'to': '0x2ba079c2f4b0bd39d67665c1ba6040f7f393be4c', 'value': 115469.50414224292}"
1,2023-08-02 14:09:59+00:00,17827818,0x74054d5e16795c5f8b6c8d309fdc7642c4ea088e1c6c33e590f6b101acb47833,0xA3609cf7872faa7804281c7C5eDB8b2D33001089,0x883E2496df47C07c7F2987691f99D491328D98C1,345,Approval,"{'owner': '0xa3609cf7872faa7804281c7c5edb8b2d33001089', 'spender': '0x000000000022d473030f116ddee9f6b43ac78ba3', 'value': 1.157920892373162e+59, 'Known_router': 'False'}"
1,2023-08-02 14:10:35+00:00,17827821,0x676afc699ea1fd1832c28617dd4f90234a5aeee9e867a1780476b4b81577cd43,0x2A41a3072c0e74544Dc9A5C07bdd8009E5CBec4C,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,283,Transfer,"{'from': '0x73acb9dfa8aa49bc17d8a59d5f4710d2b6ce21de', 'to': '0x2a41a3072c0e74544dc9a5c07bdd8009e5cbec4c', 'value': 186866.75963986845}"
1,2023-08-02 14:12:59+00:00,17827832,0x9c3e244420b2bc369c540d063669fb17489cd9f7eb481a375f64d475d0c57df8,0xdeF44E2AB6c0A536c44a9852fef80f929345aEb5,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,93,Transfer,"{'from': '0x73acb9dfa8aa49bc17d8a59d5f4710d2b6ce21de', 'to': '0xdef44e2ab6c0a536c44a9852fef80f929345aeb5', 'value': 221560.20723809197}"
1,2023-08-02 14:14:59+00:00,17827842,0xccec16767d90285c901a7ad4e44cba8a3a79091de6a57f94b61501e67a6522c7,0xCd2310B8e0aCeF26C260641801AF2fFBdd54F4e0,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,284,Transfer,"{'from': '0x73acb9dfa8aa49bc17d8a59d5f4710d2b6ce21de', 'to': '0xcd2310b8e0acef26c260641801af2ffbdd54f4e0', 'value': 160704.2814710244}"
1,2023-08-02 14:17:23+00:00,17827854,0x0dd3c40c73b35dd5eeabcc03e4b6e187c43b70105bcdba57c5b83dec39259cb8,0x74725C4D9d9E395dDBAECFafC927D8bcB97Fa5a8,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,267,Transfer,"{'from': '0x74725c4d9d9e395ddbaecfafc927d8bcb97fa5a8', 'to': '0x73acb9dfa8aa49bc17d8a59d5f4710d2b6ce21de', 'value': 50000.0}"
1,2023-08-02 14:17:23+00:00,17827854,0x0dd3c40c73b35dd5eeabcc03e4b6e187c43b70105bcdba57c5b83dec39259cb8,0x74725C4D9d9E395dDBAECFafC927D8bcB97Fa5a8,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,268,Approval,"{'owner': '0x74725c4d9d9e395ddbaecfafc927d8bcb97fa5a8', 'spender': '0x7a250d5630b4cf539739df2c5dacb4c659f2488d', 'value': 1.157920892373162e+59, 'Known_router': 'True'}"
1,2023-08-02 14:17:59+00:00,17827857,0x4f0d63c31a4603c57b7a9137ee0a20b175ae54244f0c6994f63fc4b2b9461816,0x1037fCf67861D70FB7110AB0eEc49f1f62F353ca,0x1111111254EEB25477B68fb85Ed929f73A960582,318,Transfer,"{'from': '0x73acb9dfa8aa49bc17d8a59d5f4710d2b6ce21de', 'to': '0x1037fcf67861d70fb7110ab0eec49f1f62f353ca', 'value': 28874.45588116712}"
1,2023-08-02 14:18:47+00:00,17827861,0x45e2b2c9f59b42781b15733822f4f65cc3c6008e21c3209ec31afc62f2d13f82,0x5e91FE74e642fDe7d4C77C546Ca9aB7d9EC64857,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,375,Transfer,"{'from': '0x73acb9dfa8aa49bc17d8a59d5f4710d2b6ce21de', 'to': '0x5e91fe74e642fde7d4c77c546ca9ab7d9ec64857', 'value': 23217.0389090285}"
1,2023-08-02 14:19:47+00:00,17827866,0x413aa55a2e597204cf94c668f0056754437e44920ab90c0f213e5f54091bd92d,0xD381a9714A9717d01C870CAF3dEdEe397cFA95A8,0x883E2496df47C07c7F2987691f99D491328D98C1,220,Approval,"{'owner': '0xd381a9714a9717d01c870caf3dedee397cfa95a8', 'spender': '0x7a250d5630b4cf539739df2c5dacb4c659f2488d', 'value': 1.157920892373162e+59, 'Known_router': 'True'}"
1,2023-08-02 14:19:59+00:00,17827867,0x19842825268bff09d3b81a2cdadea33aa2f392d5b3f558d920c1487ba09fc9a4,0xD381a9714A9717d01C870CAF3dEdEe397cFA95A8,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,312,Transfer,"{'from': '0xd381a9714a9717d01c870caf3dedee397cfa95a8', 'to': '0x73acb9dfa8aa49bc17d8a59d5f4710d2b6ce21de', 'value': 140000.0}"
1,2023-08-02 14:19:59+00:00,17827867,0x19842825268bff09d3b81a2cdadea33aa2f392d5b3f558d920c1487ba09fc9a4,0xD381a9714A9717d01C870CAF3dEdEe397cFA95A8,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,313,Approval,"{'owner': '0xd381a9714a9717d01c870caf3dedee397cfa95a8', 'spender': '0x7a250d5630b4cf539739df2c5dacb4c659f2488d', 'value': 1.157920892373162e+59, 'Known_router': 'True'}"
1,2023-08-02 14:22:23+00:00,17827878,0x7573147af679acf606a982d8d3076ceaa8f896223c42a3a47afc5acae20fc81f,0xe8eE44885d513de3F316730A17042d4ebc0686e6,0x883E2496df47C07c7F2987691f99D491328D98C1,259,Approval,"{'owner': '0xe8ee44885d513de3f316730a17042d4ebc0686e6', 'spender': '0x000000000022d473030f116ddee9f6b43ac78ba3', 'value': 1.157920892373162e+59, 'Known_router': 'False'}"
1,2023-08-02 14:22:47+00:00,17827880,0x31ae3622d5ada56f5c06d911ee47714a16f8cd0fa3fe5e8900ec1fa41485e0de,0xaFa4E20D80e528f3983815afC478c590Fe489197,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,330,Transfer,"{'from': '0x73acb9dfa8aa49bc17d8a59d5f4710d2b6ce21de', 'to': '0xafa4e20d80e528f3983815afc478c590fe489197', 'value': 196021.6507895095}"
1,2023-08-02 14:24:35+00:00,17827889,0x28935da25da8a8bc1518ab06b0cd9db34b01e0ac0a3e034fda663e8c34c45e6e,0x8B9bC6cAe16506edd6F07b2aA2D8FfcF900de9D8,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,228,Transfer,"{'from': '0x73acb9dfa8aa49bc17d8a59d5f4710d2b6ce21de', 'to': '0x8b9bc6cae16506edd6f07b2aa2d8ffcf900de9d8', 'value': 142785.29229073253}"
1,2023-08-02 14:25:23+00:00,17827893,0x0f4bb49dae954576f77be66c7f3ea1d81558235be859fd254feb0f6c155b6a89,0xC806Ba6Ba667BA12bFfFEE1F356f56Bc68a9Ec58,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,369,Transfer,"{'from': '0xc806ba6ba667ba12bfffee1f356f56bc68a9ec58', 'to': '0x73acb9dfa8aa49bc17d8a59d5f4710d2b6ce21de', 'value': 130000.0}"
1,2023-08-02 14:25:23+00:00,17827893,0x0f4bb49dae954576f77be66c7f3ea1d81558235be859fd254feb0f6c155b6a89,0xC806Ba6Ba667BA12bFfFEE1F356f56Bc68a9Ec58,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,370,Approval,"{'owner': '0xc806ba6ba667ba12bfffee1f356f56bc68a9ec58', 'spender': '0x7a250d5630b4cf539739df2c5dacb4c659f2488d', 'value': 1.157920892373162e+59, 'Known_router': 'True'}"
1,2023-08-02 14:26:35+00:00,17827899,0x9906b2e09249e5c9dca6aa62a58236c457a0d7a42ed8d2d415e8e71b10baea78,0x889DBdb1769b58Fa9F6F9A6adF128a075dC83aB4,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,316,Transfer,"{'from': '0x73acb9dfa8aa49bc17d8a59d5f4710d2b6ce21de', 'to': '0x889dbdb1769b58fa9f6f9a6adf128a075dc83ab4', 'value': 142659.9273207361}"
1,2023-08-02 14:28:47+00:00,17827910,0xc18f4f691f3766daf913e60d29508c89703ae4c72b739cc0639936f166b88295,0x8B9bC6cAe16506edd6F07b2aA2D8FfcF900de9D8,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,293,Transfer,"{'from': '0x73acb9dfa8aa49bc17d8a59d5f4710d2b6ce21de', 'to': '0x8b9bc6cae16506edd6f07b2aa2d8ffcf900de9d8', 'value': 281279.03730836516}"
1,2023-08-02 14:28:47+00:00,17827910,0x439654094bae4c0f66c41ea769f82b56db7af08391bf940d2560945ea3977562,0x0c98987cbd1e0255B8A211C501D12673550cf934,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,340,Transfer,"{'from': '0x0c98987cbd1e0255b8a211c501d12673550cf934', 'to': '0x73acb9dfa8aa49bc17d8a59d5f4710d2b6ce21de', 'value': 60000.0}"
1,2023-08-02 14:28:47+00:00,17827910,0x439654094bae4c0f66c41ea769f82b56db7af08391bf940d2560945ea3977562,0x0c98987cbd1e0255B8A211C501D12673550cf934,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,341,Approval,"{'owner': '0x0c98987cbd1e0255b8a211c501d12673550cf934', 'spender': '0x7a250d5630b4cf539739df2c5dacb4c659f2488d', 'value': 1.157920892373162e+59, 'Known_router': 'True'}"
